cells,ens_id,gene
T_memory,ENSG00000156110,ADK
T_memory,ENSG00000165644,COMTD1
T_memory,ENSG00000122378,FAM213A
T_memory,ENSG00000165678,GHITM
T_memory,ENSG00000026103,FAS
T_memory,ENSG00000148688,RPP30
T_memory,ENSG00000198060,MARCH5
T_memory,ENSG00000138190,EXOC6
T_memory,ENSG00000138193,PLCE1
T_memory,ENSG00000059573,ALDH18A1
T_memory,ENSG00000119977,TCTN3
T_memory,ENSG00000171160,MORN4
T_memory,ENSG00000138175,ARL3
T_memory,ENSG00000156398,SFXN2
T_memory,ENSG00000107954,NEURL1
T_memory,ENSG00000107960,STN1
T_memory,ENSG00000156384,SFR1
T_memory,ENSG00000108039,XPNPEP1
T_memory,ENSG00000151893,CACUL1
T_memory,ENSG00000165672,PRDX3
T_memory,ENSG00000198825,INPP5F
T_memory,ENSG00000107672,NSMCE4A
T_memory,ENSG00000213185,FAM24B
T_memory,ENSG00000119965,C10orf88
T_memory,ENSG00000188690,UROS
T_memory,ENSG00000170430,MGMT
T_memory,ENSG00000130640,TUBGCP2
T_memory,ENSG00000139044,B4GALNT3
T_memory,ENSG00000171792,RHNO1
T_memory,ENSG00000139180,NDUFA9
T_memory,ENSG00000111639,MRPL51
T_memory,ENSG00000010292,NCAPD2
T_memory,ENSG00000089693,MLF2
T_memory,ENSG00000111669,TPI1
T_memory,ENSG00000272173,U47924.2
T_memory,ENSG00000111684,LPCAT3
T_memory,ENSG00000184293,CLECL1
T_memory,ENSG00000212127,TAS2R14
T_memory,ENSG00000256537,SMIM10L1
T_memory,ENSG00000121380,BCL2L14
T_memory,ENSG00000111348,ARHGDIB
T_memory,ENSG00000023697,DERA
T_memory,ENSG00000060982,BCAT1
T_memory,ENSG00000111790,FGFR1OP2
T_memory,ENSG00000139168,ZCRB1
T_memory,ENSG00000111371,SLC38A1
T_memory,ENSG00000005175,RPAP3
T_memory,ENSG00000123416,TUBA1B
T_memory,ENSG00000272368,AC074032.1
T_memory,ENSG00000066084,DIP2B
T_memory,ENSG00000123268,ATF1
T_memory,ENSG00000183283,DAZAP2
T_memory,ENSG00000139651,ZNF740
T_memory,ENSG00000257605,AC073611.1
T_memory,ENSG00000123415,SMUG1
T_memory,ENSG00000170627,GTSF1
T_memory,ENSG00000185633,NDUFA4L2
T_memory,ENSG00000179912,R3HDM2
T_memory,ENSG00000135407,AVIL
T_memory,ENSG00000118600,RXYLT1
T_memory,ENSG00000174106,LEMD3
T_memory,ENSG00000155957,TMBIM4
T_memory,ENSG00000251301,LINC02384
T_memory,ENSG00000127337,YEATS4
T_memory,ENSG00000028203,VEZT
T_memory,ENSG00000111144,LTA4H
T_memory,ENSG00000120868,APAF1
T_memory,ENSG00000120860,WASHC3
T_memory,ENSG00000204954,C12orf73
T_memory,ENSG00000136052,SLC41A2
T_memory,ENSG00000136045,PWP1
T_memory,ENSG00000110880,CORO1C
T_memory,ENSG00000256262,USP30-AS1
T_memory,ENSG00000139428,MMAB
T_memory,ENSG00000139433,GLTP
T_memory,ENSG00000111229,ARPC3
T_memory,ENSG00000204856,FAM216A
T_memory,ENSG00000196850,PPTC7
T_memory,ENSG00000204842,ATXN2
T_memory,ENSG00000198270,TMEM116
T_memory,ENSG00000111331,OAS3
T_memory,ENSG00000088992,TESC
T_memory,ENSG00000111445,RFC5
T_memory,ENSG00000089154,GCN1
T_memory,ENSG00000089159,PXN
T_memory,ENSG00000257218,GATC
T_memory,ENSG00000110871,COQ5
T_memory,ENSG00000167272,POP5
T_memory,ENSG00000135124,P2RX4
T_memory,ENSG00000110931,CAMKK2
T_memory,ENSG00000089053,ANAPC5
T_memory,ENSG00000139725,RHOF
T_memory,ENSG00000111011,RSRC2
T_memory,ENSG00000139726,DENR
T_memory,ENSG00000182196,ARL6IP4
T_memory,ENSG00000139697,SBNO1
T_memory,ENSG00000150977,RILPL2
T_memory,ENSG00000256128,LINC00944
T_memory,ENSG00000185163,DDX51
T_memory,ENSG00000198040,ZNF84
T_memory,ENSG00000256223,ZNF10
T_memory,ENSG00000132950,ZMYM5
T_memory,ENSG00000120699,EXOSC8
T_memory,ENSG00000102763,VWA8
T_memory,ENSG00000102780,DGKH
T_memory,ENSG00000179630,LACC1
T_memory,ENSG00000139684,ESD
T_memory,ENSG00000136143,SUCLA2
T_memory,ENSG00000136159,NUDT15
T_memory,ENSG00000136156,ITM2B
T_memory,ENSG00000275202,AL161421.1
T_memory,ENSG00000165416,SUGT1
T_memory,ENSG00000125245,GPR18
T_memory,ENSG00000274605,AL355338.1
T_memory,ENSG00000174405,LIG4
T_memory,ENSG00000134905,CARS2
T_memory,ENSG00000092203,TOX4
T_memory,ENSG00000100804,PSMB5
T_memory,ENSG00000157326,DHRS4
T_memory,ENSG00000129465,RIPK3
T_memory,ENSG00000092140,G2E3
T_memory,ENSG00000129480,DTD2
T_memory,ENSG00000129518,EAPP
T_memory,ENSG00000100883,SRP54
T_memory,ENSG00000092020,PPP2R3C
T_memory,ENSG00000100916,BRMS1L
T_memory,ENSG00000278002,AL627171.1
T_memory,ENSG00000125375,ATP5S
T_memory,ENSG00000186469,GNG2
T_memory,ENSG00000100519,PSMC6
T_memory,ENSG00000100528,CNIH1
T_memory,ENSG00000198554,WDHD1
T_memory,ENSG00000180008,SOCS4
T_memory,ENSG00000126775,ATG14
T_memory,ENSG00000126777,KTN1
T_memory,ENSG00000131966,ACTR10
T_memory,ENSG00000100567,PSMA3
T_memory,ENSG00000126773,PCNX4
T_memory,ENSG00000100612,DHRS7
T_memory,ENSG00000126814,TRMT5
T_memory,ENSG00000134001,EIF2S1
T_memory,ENSG00000133983,COX16
T_memory,ENSG00000133961,NUMB
T_memory,ENSG00000119718,EIF2B2
T_memory,ENSG00000119640,ACYP1
T_memory,ENSG00000170348,TMED10
T_memory,ENSG00000165521,EML5
T_memory,ENSG00000165533,TTC8
T_memory,ENSG00000042088,TDP1
T_memory,ENSG00000066427,ATXN3
T_memory,ENSG00000183648,NDUFB1
T_memory,ENSG00000165934,CPSF2
T_memory,ENSG00000012963,UBR7
T_memory,ENSG00000165948,IFI27L1
T_memory,ENSG00000119698,PPP4R4
T_memory,ENSG00000182512,GLRX5
T_memory,ENSG00000100744,GSKIP
T_memory,ENSG00000196405,EVL
T_memory,ENSG00000271780,AL118558.3
T_memory,ENSG00000140153,WDR20
T_memory,ENSG00000022976,ZNF839
T_memory,ENSG00000100865,CINP
T_memory,ENSG00000166170,BAG5
T_memory,ENSG00000256053,APOPT1
T_memory,ENSG00000183828,NUDT14
T_memory,ENSG00000184887,BTBD6
T_memory,ENSG00000185347,TEDC1
T_memory,ENSG00000128944,KNSTRN
T_memory,ENSG00000137842,TMEM62
T_memory,ENSG00000166946,CCNDBP1
T_memory,ENSG00000168806,LCMT2
T_memory,ENSG00000067369,TP53BP1
T_memory,ENSG00000166762,CATSPER2
T_memory,ENSG00000185880,TRIM69
T_memory,ENSG00000104164,BLOC1S6
T_memory,ENSG00000137767,SQOR
T_memory,ENSG00000104047,DTWD1
T_memory,ENSG00000140284,SLC27A2
T_memory,ENSG00000069974,RAB27A
T_memory,ENSG00000137776,SLTM
T_memory,ENSG00000166938,DIS3L
T_memory,ENSG00000174446,SNAPC5
T_memory,ENSG00000140350,ANP32A
T_memory,ENSG00000178802,MPI
T_memory,ENSG00000177971,IMP3
T_memory,ENSG00000117906,RCN2
T_memory,ENSG00000173517,PEAK1
T_memory,ENSG00000166411,IDH3A
T_memory,ENSG00000140403,DNAJA4
T_memory,ENSG00000041357,PSMA4
T_memory,ENSG00000180953,ST20
T_memory,ENSG00000259642,ST20-AS1
T_memory,ENSG00000172345,STARD5
T_memory,ENSG00000169612,RAMMET
T_memory,ENSG00000166503,HDGFL3
T_memory,ENSG00000176463,SLCO3A1
T_memory,ENSG00000173575,CHD2
T_memory,ENSG00000183060,LYSMD4
T_memory,ENSG00000270127,AC027020.2
T_memory,ENSG00000103148,NPRL3
T_memory,ENSG00000197562,RAB40C
T_memory,ENSG00000103254,FAM173A
T_memory,ENSG00000260807,AC009041.2
T_memory,ENSG00000005513,SOX8
T_memory,ENSG00000103024,NME3
T_memory,ENSG00000162032,SPSB3
T_memory,ENSG00000180185,FAHD1
T_memory,ENSG00000140990,NDUFB10
T_memory,ENSG00000140988,RPS2
T_memory,ENSG00000127554,GFER
T_memory,ENSG00000167965,MLST8
T_memory,ENSG00000184207,PGP
T_memory,ENSG00000162076,FLYWCH2
T_memory,ENSG00000059122,FLYWCH1
T_memory,ENSG00000085644,ZNF213
T_memory,ENSG00000126602,TRAP1
T_memory,ENSG00000090447,TFAP4
T_memory,ENSG00000140632,GLYR1
T_memory,ENSG00000182831,C16orf72
T_memory,ENSG00000189067,LITAF
T_memory,ENSG00000103342,GSPT1
T_memory,ENSG00000103356,EARS2
T_memory,ENSG00000245888,AC106739.1
T_memory,ENSG00000213658,LAT
T_memory,ENSG00000260517,AC009093.2
T_memory,ENSG00000013364,MVP
T_memory,ENSG00000169592,INO80E
T_memory,ENSG00000179918,SEPHS2
T_memory,ENSG00000156860,FBRS
T_memory,ENSG00000103496,STX4
T_memory,ENSG00000103510,KAT8
T_memory,ENSG00000129636,ITFG1
T_memory,ENSG00000167208,SNX20
T_memory,ENSG00000083799,CYLD
T_memory,ENSG00000166971,AKTIP
T_memory,ENSG00000167005,NUDT21
T_memory,ENSG00000125124,BBS2
T_memory,ENSG00000181938,GINS3
T_memory,ENSG00000102890,ELMO3
T_memory,ENSG00000159720,ATP6V0D1
T_memory,ENSG00000205220,PSMB10
T_memory,ENSG00000167264,DUS2
T_memory,ENSG00000132600,PRMT7
T_memory,ENSG00000184939,ZFP90
T_memory,ENSG00000141076,UTP4
T_memory,ENSG00000140830,TXNL4B
T_memory,ENSG00000034713,GABARAPL2
T_memory,ENSG00000166848,TERF2IP
T_memory,ENSG00000178573,MAF
T_memory,ENSG00000166451,CENPN
T_memory,ENSG00000140905,GCSH
T_memory,ENSG00000135698,MPHOSPH6
T_memory,ENSG00000103168,TAF1C
T_memory,ENSG00000104731,KLHDC4
T_memory,ENSG00000198931,APRT
T_memory,ENSG00000167515,TRAPPC2L
T_memory,ENSG00000167526,RPL13
T_memory,ENSG00000178773,CPNE7
T_memory,ENSG00000167523,SPATA33
T_memory,ENSG00000261373,VPS9D1-AS1
T_memory,ENSG00000171861,MRM3
T_memory,ENSG00000132361,CLUH
T_memory,ENSG00000213977,TAX1BP3
T_memory,ENSG00000091640,SPAG7
T_memory,ENSG00000108509,CAMTA2
T_memory,ENSG00000258315,C17orf49
T_memory,ENSG00000072818,ACAP1
T_memory,ENSG00000205544,TMEM256
T_memory,ENSG00000129255,MPDU1
T_memory,ENSG00000161970,RPL26
T_memory,ENSG00000225442,MPRIP-AS1
T_memory,ENSG00000131899,LLGL1
T_memory,ENSG00000109084,TMEM97
T_memory,ENSG00000244045,TMEM199
T_memory,ENSG00000258472,AC005726.1
T_memory,ENSG00000167543,TP53I13
T_memory,ENSG00000196712,NF1
T_memory,ENSG00000126860,EVI2A
T_memory,ENSG00000172301,COPRS
T_memory,ENSG00000073536,NLE1
T_memory,ENSG00000273611,ZNHIT3
T_memory,ENSG00000276234,TADA2A
T_memory,ENSG00000276023,DUSP14
T_memory,ENSG00000277791,PSMB3
T_memory,ENSG00000125691,RPL23
T_memory,ENSG00000186395,KRT10
T_memory,ENSG00000167920,TMEM99
T_memory,ENSG00000141698,NT5C3B
T_memory,ENSG00000183978,COA3
T_memory,ENSG00000126581,BECN1
T_memory,ENSG00000091947,TMEM101
T_memory,ENSG00000267080,ASB16-AS1
T_memory,ENSG00000172992,DCAKD
T_memory,ENSG00000186834,HEXIM1
T_memory,ENSG00000238083,LRRC37A2
T_memory,ENSG00000159111,MRPL10
T_memory,ENSG00000167182,SP2
T_memory,ENSG00000159202,UBE2Z
T_memory,ENSG00000015532,XYLT2
T_memory,ENSG00000166260,COX11
T_memory,ENSG00000166263,STXBP4
T_memory,ENSG00000265148,TSPOAP1-AS1
T_memory,ENSG00000108389,MTMR4
T_memory,ENSG00000108384,RAD51C
T_memory,ENSG00000108395,TRIM37
T_memory,ENSG00000068097,HEATR6
T_memory,ENSG00000198909,MAP3K3
T_memory,ENSG00000182481,KPNA2
T_memory,ENSG00000125457,MIF4GD
T_memory,ENSG00000125454,SLC25A19
T_memory,ENSG00000182173,TSEN54
T_memory,ENSG00000257949,TEN1
T_memory,ENSG00000129657,SEC14L1
T_memory,ENSG00000078687,TNRC6C
T_memory,ENSG00000171298,GAA
T_memory,ENSG00000141564,RPTOR
T_memory,ENSG00000214087,ARL16
T_memory,ENSG00000262814,MRPL12
T_memory,ENSG00000169689,CENPX
T_memory,ENSG00000169718,DUS1L
T_memory,ENSG00000173762,CD7
T_memory,ENSG00000264575,LINC00526
T_memory,ENSG00000101654,RNMT
T_memory,ENSG00000167088,SNRPD1
T_memory,ENSG00000134490,TMEM241
T_memory,ENSG00000101782,RIOK3
T_memory,ENSG00000078142,PIK3C3
T_memory,ENSG00000152223,EPG5
T_memory,ENSG00000152234,ATP5F1A
T_memory,ENSG00000141627,DYM
T_memory,ENSG00000167315,ACAA2
T_memory,ENSG00000082212,ME2
T_memory,ENSG00000134440,"NARS"
T_memory,ENSG00000221887,HMSD
T_memory,ENSG00000166347,CYB5A
T_memory,ENSG00000101546,RBFA
T_memory,ENSG00000125818,PSMF1
T_memory,ENSG00000088832,FKBP1A
T_memory,ENSG00000125877,ITPA
T_memory,ENSG00000125843,AP5S1
T_memory,ENSG00000132646,PCNA
T_memory,ENSG00000125827,TMX4
T_memory,ENSG00000089048,ESF1
T_memory,ENSG00000149474,KAT14
T_memory,ENSG00000125821,DTD1
T_memory,ENSG00000197586,ENTPD6
T_memory,ENSG00000100997,ABHD12
T_memory,ENSG00000101337,TM9SF4
T_memory,ENSG00000260257,AL035071.1
T_memory,ENSG00000101400,SNTA1
T_memory,ENSG00000101421,CHMP4B
T_memory,ENSG00000242372,EIF6
T_memory,ENSG00000125991,ERGIC3
T_memory,ENSG00000171222,SCAND1
T_memory,ENSG00000101407,TTI1
T_memory,ENSG00000124193,SRSF6
T_memory,ENSG00000124249,KCNK15
T_memory,ENSG00000025772,TOMM34
T_memory,ENSG00000124145,SDC4
T_memory,ENSG00000101457,DNTTIP1
T_memory,ENSG00000100979,PLTP
T_memory,ENSG00000124243,BCAS4
T_memory,ENSG00000087589,CASS4
T_memory,ENSG00000101181,MTG2
T_memory,ENSG00000101193,GID8
T_memory,ENSG00000101246,ARFRP1
T_memory,ENSG00000141934,PLPP2
T_memory,ENSG00000172081,MOB3A
T_memory,ENSG00000175691,ZNF77
T_memory,ENSG00000007264,MATK
T_memory,ENSG00000105278,ZFR2
T_memory,ENSG00000105355,PLIN3
T_memory,ENSG00000196365,LONP1
T_memory,ENSG00000130544,ZNF557
T_memory,ENSG00000032444,PNPLA6
T_memory,ENSG00000076924,XAB2
T_memory,ENSG00000099783,HNRNPM
T_memory,ENSG00000129347,KRI1
T_memory,ENSG00000187266,EPOR
T_memory,ENSG00000095066,HOOK2
T_memory,ENSG00000105607,GCDH
T_memory,ENSG00000179115,FARSA
T_memory,ENSG00000179262,RAD23A
T_memory,ENSG00000037757,MRI1
T_memory,ENSG00000141858,SAMD1
T_memory,ENSG00000123143,PKN1
T_memory,ENSG00000123159,GIPC1
T_memory,ENSG00000105135,ILVBL
T_memory,ENSG00000105393,BABAM1
T_memory,ENSG00000160117,ANKLE1
T_memory,ENSG00000130303,BST2
T_memory,ENSG00000007080,CCDC124
T_memory,ENSG00000130520,LSM4
T_memory,ENSG00000130517,PGPEP1
T_memory,ENSG00000006015,REX1BD
T_memory,ENSG00000105669,COPE
T_memory,ENSG00000172687,ZNF738
T_memory,ENSG00000105185,PDCD5
T_memory,ENSG00000124299,PEPD
T_memory,ENSG00000257103,LSM14A
T_memory,ENSG00000196357,ZNF565
T_memory,ENSG00000197050,ZNF420
T_memory,ENSG00000189144,ZNF573
T_memory,ENSG00000104823,ECH1
T_memory,ENSG00000128016,ZFP36
T_memory,ENSG00000176396,EID2
T_memory,ENSG00000160410,SHKBP1
T_memory,ENSG00000268027,AC243960.1
T_memory,ENSG00000124466,LYPD3
T_memory,ENSG00000105755,ETHE1
T_memory,ENSG00000073050,XRCC1
T_memory,ENSG00000105771,SMG9
T_memory,ENSG00000125753,VASP
T_memory,ENSG00000167414,GNG8
T_memory,ENSG00000087074,PPP1R15A
T_memory,ENSG00000087088,BAX
T_memory,ENSG00000104863,LIN7B
T_memory,ENSG00000142534,RPS11
T_memory,ENSG00000105053,VRK3
T_memory,ENSG00000131408,NR1H2
T_memory,ENSG00000198093,ZNF649
T_memory,ENSG00000105568,PPP2R1A
T_memory,ENSG00000189190,ZNF600
T_memory,ENSG00000221874,ZNF816-ZNF321P
T_memory,ENSG00000160336,ZNF761
T_memory,ENSG00000022556,NLRP2
T_memory,ENSG00000090971,"NAT14"
T_memory,ENSG00000131848,ZSCAN5A
T_memory,ENSG00000186230,ZNF749
T_memory,ENSG00000198466,ZNF587
T_memory,ENSG00000283103,AC010642.2
T_memory,ENSG00000121410,A1BG
T_memory,ENSG00000083812,ZNF324
T_memory,ENSG00000015475,BID
T_memory,ENSG00000100075,SLC25A1
T_memory,ENSG00000185838,GNB1L
T_memory,ENSG00000093010,COMT
T_memory,ENSG00000128185,DGCR6L
T_memory,ENSG00000250479,CHCHD10
T_memory,ENSG00000100031,GGT1
T_memory,ENSG00000100154,TTC28
T_memory,ENSG00000184117,NIPSNAP1
T_memory,ENSG00000100342,APOL1
T_memory,ENSG00000128340,RAC2
T_memory,ENSG00000100092,SH3BP1
T_memory,ENSG00000100106,TRIOBP
T_memory,ENSG00000128272,ATF4
T_memory,ENSG00000100380,ST13
T_memory,ENSG00000100401,RANGAP1
T_memory,ENSG00000100413,POLR3H
T_memory,ENSG00000100138,SNU13
T_memory,ENSG00000167077,MEI1
T_memory,ENSG00000100147,CCDC134
T_memory,ENSG00000233903,Z83851.1
T_memory,ENSG00000100304,TTLL12
T_memory,ENSG00000241990,PRR34-AS1
T_memory,ENSG00000100416,TRMU
T_memory,ENSG00000273253,AL022328.4
T_memory,ENSG00000185272,RBM11
T_memory,ENSG00000154719,MRPL39
T_memory,ENSG00000156239,N6AMT1
T_memory,ENSG00000156253,RWDD2B
T_memory,ENSG00000157538,VPS26C
T_memory,ENSG00000185658,BRWD1
T_memory,ENSG00000141956,PRDM15
T_memory,ENSG00000160191,PDE9A
T_memory,ENSG00000160193,WDR4
T_memory,ENSG00000160199,PKNOX1
T_memory,ENSG00000160214,RRP1
T_memory,ENSG00000197381,ADARB1
T_memory,ENSG00000142173,COL6A2
T_memory,ENSG00000187583,PLEKHN1
T_memory,ENSG00000127054,INTS11
T_memory,ENSG00000242485,MRPL20
T_memory,ENSG00000248333,CDK11B
T_memory,ENSG00000157881,PANK4
T_memory,ENSG00000157870,FAM213B
T_memory,ENSG00000175279,CENPS
T_memory,ENSG00000116663,FBXO6
T_memory,ENSG00000116731,PRDM2
T_memory,ENSG00000116771,AGMAT
T_memory,ENSG00000159339,PADI4
T_memory,ENSG00000236810,ELOA-AS1
T_memory,ENSG00000001460,STPG1
T_memory,ENSG00000090020,SLC9A1
T_memory,ENSG00000121766,ZCCHC17
T_memory,ENSG00000116514,RNF19B
T_memory,ENSG00000160094,ZNF362
T_memory,ENSG00000092853,CLSPN
T_memory,ENSG00000142694,EVA1B
T_memory,ENSG00000116898,MRPS15
T_memory,ENSG00000197982,C1orf122
T_memory,ENSG00000127603,MACF1
T_memory,ENSG00000049089,COL9A2
T_memory,ENSG00000272145,NFYC-AS1
T_memory,ENSG00000177181,RIMKLA
T_memory,ENSG00000164008,C1orf50
T_memory,ENSG00000177868,SVBP
T_memory,ENSG00000126091,ST3GAL3
T_memory,ENSG00000159214,CCDC24
T_memory,ENSG00000178028,DMAP1
T_memory,ENSG00000159596,TMEM69
T_memory,ENSG00000085999,RAD54L
T_memory,ENSG00000173660,UQCRH
T_memory,ENSG00000162373,BEND5
T_memory,ENSG00000162377,COA7
T_memory,ENSG00000121310,ECHDC2
T_memory,ENSG00000116209,TMEM59
T_memory,ENSG00000116205,TCEANC2
T_memory,ENSG00000116641,DOCK7
T_memory,ENSG00000203965,EFCAB7
T_memory,ENSG00000184588,PDE4B
T_memory,ENSG00000116761,CTH
T_memory,ENSG00000116791,CRYZ
T_memory,ENSG00000137959,IFI44L
T_memory,ENSG00000122483,CCDC18
T_memory,ENSG00000023909,GCLM
T_memory,ENSG00000117528,ABCD3
T_memory,ENSG00000137996,RTCA
T_memory,ENSG00000233184,AC093157.1
T_memory,ENSG00000134262,AP4B1
T_memory,ENSG00000197323,TRIM33
T_memory,ENSG00000213281,NRAS
T_memory,ENSG00000183508,TENT5C
T_memory,ENSG00000272031,ANKRD34A
T_memory,ENSG00000268043,NBPF12
T_memory,ENSG00000143368,SF3B4
T_memory,ENSG00000143401,ANP32E
T_memory,ENSG00000159208,CIART
T_memory,ENSG00000117360,PRPF3
T_memory,ENSG00000143420,ENSA
T_memory,ENSG00000143436,MRPL9
T_memory,ENSG00000143450,OAZ3
T_memory,ENSG00000182134,TDRKH
T_memory,ENSG00000196154,S100A4
T_memory,ENSG00000143621,ILF2
T_memory,ENSG00000143569,UBAP2L
T_memory,ENSG00000160685,ZBTB7B
T_memory,ENSG00000173171,MTX1
T_memory,ENSG00000116521,SCAMP3
T_memory,ENSG00000160752,FDPS
T_memory,ENSG00000143319,ISG20L2
T_memory,ENSG00000143303,RRNAD1
T_memory,ENSG00000026751,SLAMF7
T_memory,ENSG00000158769,F11R
T_memory,ENSG00000143228,NUF2
T_memory,ENSG00000143162,CREG1
T_memory,ENSG00000117592,PRDX6
T_memory,ENSG00000135842,FAM129A
T_memory,ENSG00000116668,SWT1
T_memory,ENSG00000229989,MIR181A1HG
T_memory,ENSG00000162702,ZNF281
T_memory,ENSG00000116857,TMEM9
T_memory,ENSG00000231507,LINC01353
T_memory,ENSG00000266094,RASSF5
T_memory,ENSG00000174606,ANGEL2
T_memory,ENSG00000143353,LYPLAL1
T_memory,ENSG00000228106,AL392172.1
T_memory,ENSG00000182827,ACBD3
T_memory,ENSG00000212916,MAP10
T_memory,ENSG00000227630,LINC01132
T_memory,ENSG00000233355,CHRM3-AS2
T_memory,ENSG00000203668,CHML
T_memory,ENSG00000035687,ADSS
T_memory,ENSG00000171161,ZNF672
T_memory,ENSG00000151353,TMEM18
T_memory,ENSG00000143797,MBOAT2
T_memory,ENSG00000151694,ADAM17
T_memory,ENSG00000260077,AC104794.2
T_memory,ENSG00000163029,SMC6
T_memory,ENSG00000118961,LDAH
T_memory,ENSG00000119782,FKBP1B
T_memory,ENSG00000115138,POMC
T_memory,ENSG00000138085,ATRAID
T_memory,ENSG00000163798,SLC4A1AP
T_memory,ENSG00000115295,CLIP4
T_memory,ENSG00000115816,CEBPZ
T_memory,ENSG00000143889,HNRNPLL
T_memory,ENSG00000152518,ZFP36L2
T_memory,ENSG00000115970,THADA
T_memory,ENSG00000068784,SRBD1
T_memory,ENSG00000143933,CALM2
T_memory,ENSG00000272606,AC015982.1
T_memory,ENSG00000028116,VRK2
T_memory,ENSG00000014641,MDH1
T_memory,ENSG00000011523,CEP68
T_memory,ENSG00000204923,FBXO48
T_memory,ENSG00000124356,STAMBP
T_memory,ENSG00000135637,CCDC142
T_memory,ENSG00000115307,AUP1
T_memory,ENSG00000152291,TGOLN2
T_memory,ENSG00000042445,RETSAT
T_memory,ENSG00000118640,VAMP8
T_memory,ENSG00000084090,STARD7
T_memory,ENSG00000135976,ANKRD36
T_memory,ENSG00000158417,EIF5B
T_memory,ENSG00000135945,REV1
T_memory,ENSG00000115602,IL1RL1
T_memory,ENSG00000272994,AC012360.3
T_memory,ENSG00000071051,NCK2
T_memory,ENSG00000153094,BCL2L11
T_memory,ENSG00000125630,POLR1B
T_memory,ENSG00000136689,IL1RN
T_memory,ENSG00000125618,PAX8
T_memory,ENSG00000228857,AC104653.1
T_memory,ENSG00000226856,AC093901.1
T_memory,ENSG00000072163,LIMS2
T_memory,ENSG00000224043,CCNT2-AS1
T_memory,ENSG00000121966,CXCR4
T_memory,ENSG00000169554,ZEB2
T_memory,ENSG00000121989,ACVR2A
T_memory,ENSG00000153250,RBMS1
T_memory,ENSG00000227403,LINC01806
T_memory,ENSG00000073737,DHRS9
T_memory,ENSG00000138399,FASTKD1
T_memory,ENSG00000225205,AC078883.1
T_memory,ENSG00000091436,MAP3K20
T_memory,ENSG00000163492,CCDC141
T_memory,ENSG00000189362,NEMP2
T_memory,ENSG00000196141,SPATS2L
T_memory,ENSG00000138413,IDH1
T_memory,ENSG00000115649,CNPPD1
T_memory,ENSG00000163082,SGPP2
T_memory,ENSG00000135932,CAB39
T_memory,ENSG00000132329,RAMP1
T_memory,ENSG00000115685,PPP1R7
T_memory,ENSG00000072756,TRNT1
T_memory,ENSG00000113851,CRBN
T_memory,ENSG00000071282,LMCD1
T_memory,ENSG00000114026,OGG1
T_memory,ENSG00000075975,MKRN2
T_memory,ENSG00000154781,CCDC174
T_memory,ENSG00000225733,FGD5-AS1
T_memory,ENSG00000131373,HACL1
T_memory,ENSG00000183813,CCR4
T_memory,ENSG00000060971,ACAA1
T_memory,ENSG00000177842,ZNF620
T_memory,ENSG00000144647,POMGNT2
T_memory,ENSG00000186446,ZNF501
T_memory,ENSG00000163808,KIF15
T_memory,ENSG00000076201,PTPN23
T_memory,ENSG00000047849,MAP4
T_memory,ENSG00000164053,ATRIP
T_memory,ENSG00000178537,SLC25A20
T_memory,ENSG00000198218,QRICH1
T_memory,ENSG00000188315,C3orf62
T_memory,ENSG00000176095,IP6K1
T_memory,ENSG00000214706,IFRD2
T_memory,ENSG00000114738,MAPKAPK3
T_memory,ENSG00000163938,GNL3
T_memory,ENSG00000172340,SUCLG2
T_memory,ENSG00000163378,EOGT
T_memory,ENSG00000181458,TMEM45A
T_memory,ENSG00000144802,NFKBIZ
T_memory,ENSG00000091972,CD200
T_memory,ENSG00000144848,ATG3
T_memory,ENSG00000072858,SIDT1
T_memory,ENSG00000163389,POGLUT1
T_memory,ENSG00000173226,IQCB1
T_memory,ENSG00000114023,FAM162A
T_memory,ENSG00000173193,PARP14
T_memory,ENSG00000181789,COPG1
T_memory,ENSG00000138246,DNAJC13
T_memory,ENSG00000168917,SLC35G2
T_memory,ENSG00000239213,NCK1-DT
T_memory,ENSG00000163864,NMNAT3
T_memory,ENSG00000177311,ZBTB38
T_memory,ENSG00000114127,XRN1
T_memory,ENSG00000175054,ATR
T_memory,ENSG00000082996,RNF13
T_memory,ENSG00000174946,GPR171
T_memory,ENSG00000138271,GPR87
T_memory,ENSG00000174928,C3orf33
T_memory,ENSG00000079257,LXN
T_memory,ENSG00000113810,SMC4
T_memory,ENSG00000114209,PDCD10
T_memory,ENSG00000163584,RPL22L1
T_memory,ENSG00000121879,PIK3CA
T_memory,ENSG00000058056,USP13
T_memory,ENSG00000078070,MCCC1
T_memory,ENSG00000114770,ABCC5
T_memory,ENSG00000152492,CCDC50
T_memory,ENSG00000198836,OPA1
T_memory,ENSG00000041802,LSG1
T_memory,ENSG00000163964,PIGX
T_memory,ENSG00000270170,NCBP2-AS2
T_memory,ENSG00000133256,PDE6B
T_memory,ENSG00000163945,UVSSA
T_memory,ENSG00000087266,SH3BP2
T_memory,ENSG00000087269,NOP14
T_memory,ENSG00000168826,ZBTB49
T_memory,ENSG00000173011,TADA2B
T_memory,ENSG00000109519,GRPEL1
T_memory,ENSG00000196526,AFAP1
T_memory,ENSG00000087008,ACOX3
T_memory,ENSG00000118579,MED28
T_memory,ENSG00000109680,TBC1D19
T_memory,ENSG00000035720,STAP1
T_memory,ENSG00000163291,PAQR3
