cells,ens_id,gene
T_naive,ENSG00000123353,ORMDL2
T_naive,ENSG00000229117,RPL41
T_naive,ENSG00000135452,TSPAN31
T_naive,ENSG00000270039,AC025165.5
T_naive,ENSG00000155957,TMBIM4
T_naive,ENSG00000127311,HELB
T_naive,ENSG00000135679,MDM2
T_naive,ENSG00000135678,CPM
T_naive,ENSG00000177425,PAWR
T_naive,ENSG00000120798,NR2C1
T_naive,ENSG00000028203,VEZT
T_naive,ENSG00000111144,LTA4H
T_naive,ENSG00000120805,ARL1
T_naive,ENSG00000111666,CHPT1
T_naive,ENSG00000166598,HSP90B1
T_naive,ENSG00000204954,C12orf73
T_naive,ENSG00000151131,C12orf45
T_naive,ENSG00000136044,APPL2
T_naive,ENSG00000135093,USP30
T_naive,ENSG00000204856,FAM216A
T_naive,ENSG00000111237,VPS29
T_naive,ENSG00000196850,PPTC7
T_naive,ENSG00000089009,RPL6
T_naive,ENSG00000111335,OAS2
T_naive,ENSG00000186815,TPCN1
T_naive,ENSG00000135090,TAOK3
T_naive,ENSG00000089157,RPLP0
T_naive,ENSG00000257218,GATC
T_naive,ENSG00000110871,COQ5
T_naive,ENSG00000135114,OASL
T_naive,ENSG00000089041,P2RX7
T_naive,ENSG00000110931,CAMKK2
T_naive,ENSG00000130779,CLIP1
T_naive,ENSG00000139697,SBNO1
T_naive,ENSG00000111364,DDX55
T_naive,ENSG00000168778,TCTN2
T_naive,ENSG00000185163,DDX51
T_naive,ENSG00000247077,PGAM5
T_naive,ENSG00000090615,GOLGA3
T_naive,ENSG00000122034,GTF3A
T_naive,ENSG00000133103,COG6
T_naive,ENSG00000133106,EPSTI1
T_naive,ENSG00000179630,LACC1
T_naive,ENSG00000139684,ESD
T_naive,ENSG00000136156,ITM2B
T_naive,ENSG00000275202,AL161421.1
T_naive,ENSG00000118922,KLF12
T_naive,ENSG00000118939,UCHL3
T_naive,ENSG00000139746,RBM26
T_naive,ENSG00000152749,GPR180
T_naive,ENSG00000169508,GPR183
T_naive,ENSG00000185950,IRS2
T_naive,ENSG00000134905,CARS2
T_naive,ENSG00000088448,ANKRD10
T_naive,ENSG00000068650,ATP11A
T_naive,ENSG00000130177,CDC16
T_naive,ENSG00000136319,TTC5
T_naive,ENSG00000211788,TRAV13-1
T_naive,ENSG00000100804,PSMB5
T_naive,ENSG00000235194,PPP1R3E
T_naive,ENSG00000129460,NGDN
T_naive,ENSG00000187630,DHRS4L2
T_naive,ENSG00000100897,DCAF11
T_naive,ENSG00000259321,AL136295.2
T_naive,ENSG00000129480,DTD2
T_naive,ENSG00000165410,CFL2
T_naive,ENSG00000150527,MIA2
T_naive,ENSG00000185246,PRPF39
T_naive,ENSG00000129534,MIS18BP1
T_naive,ENSG00000165506,DNAAF2
T_naive,ENSG00000197930,ERO1A
T_naive,ENSG00000198252,STYX
T_naive,ENSG00000168175,MAPK1IP1L
T_naive,ENSG00000126777,KTN1
T_naive,ENSG00000100714,MTHFD1
T_naive,ENSG00000125952,MAX
T_naive,ENSG00000134001,EIF2S1
T_naive,ENSG00000170468,RIOX1
T_naive,ENSG00000119718,EIF2B2
T_naive,ENSG00000119684,MLH3
T_naive,ENSG00000119703,ZC2HC1C
T_naive,ENSG00000170348,TMED10
T_naive,ENSG00000089916,GPATCH2L
T_naive,ENSG00000009830,POMT2
T_naive,ENSG00000063761,ADCK1
T_naive,ENSG00000100629,CEP128
T_naive,ENSG00000100722,ZC3H14
T_naive,ENSG00000165521,EML5
T_naive,ENSG00000042088,TDP1
T_naive,ENSG00000100764,PSMC1
T_naive,ENSG00000066427,ATXN3
T_naive,ENSG00000165934,CPSF2
T_naive,ENSG00000165948,IFI27L1
T_naive,ENSG00000090060,PAPOLA
T_naive,ENSG00000196405,EVL
T_naive,ENSG00000140105,WARS
T_naive,ENSG00000258512,LINC00239
T_naive,ENSG00000078304,PPP2R5C
T_naive,ENSG00000126214,KLC1
T_naive,ENSG00000256053,APOPT1
T_naive,ENSG00000179364,PACS2
T_naive,ENSG00000185347,TEDC1
T_naive,ENSG00000128731,HERC2
T_naive,ENSG00000034053,APBA2
T_naive,ENSG00000182117,NOP10
T_naive,ENSG00000128829,EIF2AK4
T_naive,ENSG00000128928,IVD
T_naive,ENSG00000140320,BAHD1
T_naive,ENSG00000174197,MGA
T_naive,ENSG00000168806,LCMT2
T_naive,ENSG00000104164,BLOC1S6
T_naive,ENSG00000156958,GALK2
T_naive,ENSG00000104047,DTWD1
T_naive,ENSG00000140284,SLC27A2
T_naive,ENSG00000128872,TMOD2
T_naive,ENSG00000069966,GNB5
T_naive,ENSG00000069974,RAB27A
T_naive,ENSG00000256061,DNAAF4
T_naive,ENSG00000069869,NEDD4
T_naive,ENSG00000103642,LACTB
T_naive,ENSG00000197361,FBXL22
T_naive,ENSG00000103671,TRIP4
T_naive,ENSG00000166938,DIS3L
T_naive,ENSG00000178802,MPI
T_naive,ENSG00000178741,COX5A
T_naive,ENSG00000169375,SIN3A
T_naive,ENSG00000169371,SNUPN
T_naive,ENSG00000177971,IMP3
T_naive,ENSG00000140374,ETFA
T_naive,ENSG00000173517,PEAK1
T_naive,ENSG00000136425,CIB2
T_naive,ENSG00000169684,CHRNA5
T_naive,ENSG00000185787,MORF4L1
T_naive,ENSG00000103811,CTSH
T_naive,ENSG00000136371,MTHFS
T_naive,ENSG00000180953,ST20
T_naive,ENSG00000086666,ZFAND6
T_naive,ENSG00000103876,FAH
T_naive,ENSG00000172345,STARD5
T_naive,ENSG00000166821,PEX11A
T_naive,ENSG00000166965,RCCD1
T_naive,ENSG00000185442,FAM174B
T_naive,ENSG00000068305,MEF2A
T_naive,ENSG00000270127,AC027020.2
T_naive,ENSG00000131873,CHSY1
T_naive,ENSG00000103152,MPG
T_naive,ENSG00000242612,DECR2
T_naive,ENSG00000130731,METTL26
T_naive,ENSG00000103253,HAGHL
T_naive,ENSG00000260807,AC009041.2
T_naive,ENSG00000138834,MAPK8IP3
T_naive,ENSG00000103024,NME3
T_naive,ENSG00000074071,MRPS34
T_naive,ENSG00000197774,EME2
T_naive,ENSG00000140990,NDUFB10
T_naive,ENSG00000167965,MLST8
T_naive,ENSG00000059122,FLYWCH1
T_naive,ENSG00000008517,IL32
T_naive,ENSG00000010539,ZNF200
T_naive,ENSG00000006194,ZNF263
T_naive,ENSG00000188827,SLX4
T_naive,ENSG00000090447,TFAP4
T_naive,ENSG00000103174,"NAGPA"
T_naive,ENSG00000260349,AC087190.1
T_naive,ENSG00000189067,LITAF
T_naive,ENSG00000103342,GSPT1
T_naive,ENSG00000175595,ERCC4
T_naive,ENSG00000170540,ARL6IP1
T_naive,ENSG00000066654,THUMPD1
T_naive,ENSG00000011638,TMEM159
T_naive,ENSG00000185716,MOSMO
T_naive,ENSG00000103404,USP31
T_naive,ENSG00000188322,SBK1
T_naive,ENSG00000205609,EIF3CL
T_naive,ENSG00000169682,SPNS1
T_naive,ENSG00000179918,SEPHS2
T_naive,ENSG00000103496,STX4
T_naive,ENSG00000103490,PYCARD
T_naive,ENSG00000171208,NETO2
T_naive,ENSG00000155393,HEATR3
T_naive,ENSG00000167208,SNX20
T_naive,ENSG00000083799,CYLD
T_naive,ENSG00000167005,NUDT21
T_naive,ENSG00000169715,MT1E
T_naive,ENSG00000051108,HERPUD1
T_naive,ENSG00000140931,CMTM3
T_naive,ENSG00000166595,FAM96B
T_naive,ENSG00000135722,FBXL8
T_naive,ENSG00000159720,ATP6V0D1
T_naive,ENSG00000141098,GFOD2
T_naive,ENSG00000223496,EXOSC6
T_naive,ENSG00000168404,MLKL
T_naive,ENSG00000184517,ZFP1
T_naive,ENSG00000166451,CENPN
T_naive,ENSG00000135698,MPHOSPH6
T_naive,ENSG00000103187,COTL1
T_naive,ENSG00000153786,ZDHHC7
T_naive,ENSG00000135709,KIAA0513
T_naive,ENSG00000131148,EMC8
T_naive,ENSG00000140968,IRF8
T_naive,ENSG00000268804,LINC02132
T_naive,ENSG00000174177,CTU2
T_naive,ENSG00000131165,CHMP1A
T_naive,ENSG00000260259,LINC02166
T_naive,ENSG00000261373,VPS9D1-AS1
T_naive,ENSG00000140995,DEF8
T_naive,ENSG00000260507,AC133919.1
T_naive,ENSG00000167720,SRR
T_naive,ENSG00000185722,ANKFY1
T_naive,ENSG00000132382,MYBBP1A
T_naive,ENSG00000091640,SPAG7
T_naive,ENSG00000198920,KIAA0753
T_naive,ENSG00000215067,ALOX12-AS1
T_naive,ENSG00000258315,C17orf49
T_naive,ENSG00000040633,PHF23
T_naive,ENSG00000132507,EIF5A
T_naive,ENSG00000174292,TNK1
T_naive,ENSG00000174282,ZBTB4
T_naive,ENSG00000161960,EIF4A1
T_naive,ENSG00000182224,CYB5D1
T_naive,ENSG00000170043,TRAPPC1
T_naive,ENSG00000141027,NCOR1
T_naive,ENSG00000108557,RAI1
T_naive,ENSG00000171928,TVP23B
T_naive,ENSG00000072210,ALDH3A2
T_naive,ENSG00000124422,USP22
T_naive,ENSG00000109016,DHRS7B
T_naive,ENSG00000034152,MAP2K3
T_naive,ENSG00000109084,TMEM97
T_naive,ENSG00000244045,TMEM199
T_naive,ENSG00000167543,TP53I13
T_naive,ENSG00000126653,NSRP1
T_naive,ENSG00000108587,GOSR1
T_naive,ENSG00000176390,CRLF3
T_naive,ENSG00000108651,UTP6
T_naive,ENSG00000108666,C17orf75
T_naive,ENSG00000185379,RAD51D
T_naive,ENSG00000273611,ZNHIT3
T_naive,ENSG00000278540,ACACA
T_naive,ENSG00000276023,DUSP14
T_naive,ENSG00000277972,CISD3
T_naive,ENSG00000073605,GSDMB
T_naive,ENSG00000108349,CASC3
T_naive,ENSG00000278834,AC073508.3
T_naive,ENSG00000186395,KRT10
T_naive,ENSG00000108799,EZH1
T_naive,ENSG00000267080,ASB16-AS1
T_naive,ENSG00000172992,DCAKD
T_naive,ENSG00000186834,HEXIM1
T_naive,ENSG00000238083,LRRC37A2
T_naive,ENSG00000232300,FAM215B
T_naive,ENSG00000167182,SP2
T_naive,ENSG00000159202,UBE2Z
T_naive,ENSG00000159210,SNF8
T_naive,ENSG00000108798,ABI3
T_naive,ENSG00000243678,NME2
T_naive,ENSG00000166260,COX11
T_naive,ENSG00000141194,OR4D1
T_naive,ENSG00000108384,RAD51C
T_naive,ENSG00000068097,HEATR6
T_naive,ENSG00000136490,LIMD2
T_naive,ENSG00000154217,PITPNC1
T_naive,ENSG00000182481,KPNA2
T_naive,ENSG00000125457,MIF4GD
T_naive,ENSG00000182173,TSEN54
T_naive,ENSG00000250506,CDK3
T_naive,ENSG00000182687,GALR2
T_naive,ENSG00000161547,SRSF2
T_naive,ENSG00000108639,SYNGR2
T_naive,ENSG00000184557,SOCS3
T_naive,ENSG00000171298,GAA
T_naive,ENSG00000141543,EIF4A3
T_naive,ENSG00000262580,AC087741.1
T_naive,ENSG00000224877,NDUFAF8
T_naive,ENSG00000185298,CCDC137
T_naive,ENSG00000262049,AC139530.1
T_naive,ENSG00000262814,MRPL12
T_naive,ENSG00000141562,"NARF"
T_naive,ENSG00000141580,WDR45B
T_naive,ENSG00000141556,TBCD
T_naive,ENSG00000101557,USP14
T_naive,ENSG00000176890,TYMS
T_naive,ENSG00000101596,SMCHD1
T_naive,ENSG00000101605,MYOM1
T_naive,ENSG00000141401,IMPA2
T_naive,ENSG00000141380,SS18
T_naive,ENSG00000141384,TAF4B
T_naive,ENSG00000186812,ZNF397
T_naive,ENSG00000078142,PIK3C3
T_naive,ENSG00000167315,ACAA2
T_naive,ENSG00000166401,SERPINB8
T_naive,ENSG00000133313,CNDP2
T_naive,ENSG00000180011,ZADH2
T_naive,ENSG00000166377,ATP9B
T_naive,ENSG00000125818,PSMF1
T_naive,ENSG00000125775,SDCBP2
T_naive,ENSG00000088832,FKBP1A
T_naive,ENSG00000215305,VPS16
T_naive,ENSG00000198171,DDRGK1
T_naive,ENSG00000125877,ITPA
T_naive,ENSG00000101220,C20orf27
T_naive,ENSG00000101224,CDC25B
T_naive,ENSG00000125843,AP5S1
T_naive,ENSG00000088766,CRLS1
T_naive,ENSG00000125868,DSTN
T_naive,ENSG00000149474,KAT14
T_naive,ENSG00000125821,DTD1
T_naive,ENSG00000132661,NXT1
T_naive,ENSG00000077984,CST7
T_naive,ENSG00000100997,ABHD12
T_naive,ENSG00000170191,"NANP"
T_naive,ENSG00000213742,ZNF337-AS1
T_naive,ENSG00000101337,TM9SF4
T_naive,ENSG00000078699,CBFA2T2
T_naive,ENSG00000198646,NCOA6
T_naive,ENSG00000100991,TRPC4AP
T_naive,ENSG00000101019,UQCC1
T_naive,ENSG00000125991,ERGIC3
T_naive,ENSG00000171222,SCAND1
T_naive,ENSG00000118705,RPN2
T_naive,ENSG00000124193,SRSF6
T_naive,ENSG00000101052,IFT52
T_naive,ENSG00000124249,KCNK15
T_naive,ENSG00000166913,YWHAB
T_naive,ENSG00000025772,TOMM34
T_naive,ENSG00000124145,SDC4
T_naive,ENSG00000101457,DNTTIP1
T_naive,ENSG00000175063,UBE2C
T_naive,ENSG00000196396,PTPN1
T_naive,ENSG00000124256,ZBP1
T_naive,ENSG00000124164,VAPB
T_naive,ENSG00000124172,ATP5F1E
T_naive,ENSG00000101181,MTG2
T_naive,ENSG00000101193,GID8
T_naive,ENSG00000130589,HELZ2
T_naive,ENSG00000197540,GZMM
T_naive,ENSG00000070423,RNF126
T_naive,ENSG00000115268,RPS15
T_naive,ENSG00000261526,AC012615.1
T_naive,ENSG00000172081,MOB3A
T_naive,ENSG00000175691,ZNF77
T_naive,ENSG00000183617,MRPL54
T_naive,ENSG00000007264,MATK
T_naive,ENSG00000167733,HSD11B1L
T_naive,ENSG00000196365,LONP1
T_naive,ENSG00000267563,AC011471.2
T_naive,ENSG00000125651,GTF2F1
T_naive,ENSG00000125735,TNFSF14
T_naive,ENSG00000130544,ZNF557
T_naive,ENSG00000076924,XAB2
T_naive,ENSG00000233927,RPS28
T_naive,ENSG00000269386,RAB11B-AS1
T_naive,ENSG00000196110,ZNF699
T_naive,ENSG00000130818,ZNF426
T_naive,ENSG00000171469,ZNF561
T_naive,ENSG00000267534,S1PR2
T_naive,ENSG00000129347,KRI1
T_naive,ENSG00000142444,TIMM29
T_naive,ENSG00000180855,ZNF443
T_naive,ENSG00000105607,GCDH
T_naive,ENSG00000179115,FARSA
T_naive,ENSG00000179262,RAD23A
T_naive,ENSG00000132024,CC2D1A
T_naive,ENSG00000123159,GIPC1
T_naive,ENSG00000099795,NDUFB7
T_naive,ENSG00000105127,AKAP8
T_naive,ENSG00000167461,RAB8A
T_naive,ENSG00000160117,ANKLE1
T_naive,ENSG00000130479,MAP1S
T_naive,ENSG00000096996,IL12RB1
T_naive,ENSG00000130522,JUND
T_naive,ENSG00000130517,PGPEP1
T_naive,ENSG00000130511,SSBP4
T_naive,ENSG00000006015,REX1BD
T_naive,ENSG00000105669,COPE
T_naive,ENSG00000105676,ARMC6
T_naive,ENSG00000267383,AC011447.3
T_naive,ENSG00000197134,ZNF257
T_naive,ENSG00000268362,AC092279.1
T_naive,ENSG00000267575,AC006504.5
T_naive,ENSG00000105185,PDCD5
T_naive,ENSG00000131944,FAAP24
T_naive,ENSG00000124299,PEPD
T_naive,ENSG00000257103,LSM14A
T_naive,ENSG00000126249,PDCD2L
T_naive,ENSG00000126261,UBA2
T_naive,ENSG00000105698,USF2
T_naive,ENSG00000126267,COX6B1
T_naive,ENSG00000011590,ZBTB32
T_naive,ENSG00000126246,IGFLR1
T_naive,ENSG00000232677,LINC00665
T_naive,ENSG00000181007,ZFP82
T_naive,ENSG00000267260,AC020928.2
T_naive,ENSG00000197863,ZNF790
T_naive,ENSG00000167645,YIF1B
T_naive,ENSG00000187994,RINL
T_naive,ENSG00000068903,SIRT2
T_naive,ENSG00000104835,SARS2
T_naive,ENSG00000197782,ZNF780A
T_naive,ENSG00000167565,SERTAD3
T_naive,ENSG00000160410,SHKBP1
T_naive,ENSG00000176472,ZNF575
T_naive,ENSG00000073050,XRCC1
T_naive,ENSG00000167637,ZNF283
T_naive,ENSG00000124459,ZNF45
T_naive,ENSG00000159885,ZNF222
T_naive,ENSG00000186026,ZNF284
T_naive,ENSG00000130204,TOMM40
T_naive,ENSG00000012061,ERCC1
T_naive,ENSG00000125753,VASP
T_naive,ENSG00000011485,PPP5C
T_naive,ENSG00000042753,AP2S1
T_naive,ENSG00000160007,ARHGAP35
T_naive,ENSG00000105321,CCDC9
T_naive,ENSG00000105499,PLA2G4C
T_naive,ENSG00000087074,PPP1R15A
T_naive,ENSG00000104946,TBC1D17
T_naive,ENSG00000105053,VRK3
T_naive,ENSG00000131400,"NAPSA"
T_naive,ENSG00000062822,POLD1
T_naive,ENSG00000167747,C19orf48
T_naive,ENSG00000196214,ZNF766
T_naive,ENSG00000167766,ZNF83
T_naive,ENSG00000105619,TFPT
T_naive,ENSG00000167615,LENG8
T_naive,ENSG00000267454,ZNF582-AS1
T_naive,ENSG00000196867,ZFP28
T_naive,ENSG00000268713,AC005261.3
T_naive,ENSG00000256060,TRAPPC2B
T_naive,ENSG00000198466,ZNF587
T_naive,ENSG00000121410,A1BG
T_naive,ENSG00000171574,ZNF584
T_naive,ENSG00000131849,ZNF132
T_naive,ENSG00000083812,ZNF324
T_naive,ENSG00000069998,HDHD5
T_naive,ENSG00000093072,ADA2
T_naive,ENSG00000100056,ESS2
T_naive,ENSG00000184470,TXNRD2
T_naive,ENSG00000093010,COMT
T_naive,ENSG00000128185,DGCR6L
T_naive,ENSG00000099917,MED15
T_naive,ENSG00000100031,GGT1
T_naive,ENSG00000100109,TFIP11
T_naive,ENSG00000261188,Z95115.1
T_naive,ENSG00000128342,LIF
T_naive,ENSG00000100003,SEC14L2
T_naive,ENSG00000235989,MORC2-AS1
T_naive,ENSG00000241878,PISD
T_naive,ENSG00000100092,SH3BP1
T_naive,ENSG00000100124,ANKRD54
T_naive,ENSG00000279080,AL022322.2
T_naive,ENSG00000100201,DDX17
T_naive,ENSG00000128394,APOBEC3F
T_naive,ENSG00000100351,GRAP2
T_naive,ENSG00000100359,SGSM3
T_naive,ENSG00000100380,ST13
T_naive,ENSG00000196236,XPNPEP3
T_naive,ENSG00000100412,ACO2
T_naive,ENSG00000100147,CCDC134
T_naive,ENSG00000198951,"NAGA"
T_naive,ENSG00000100207,TCF20
T_naive,ENSG00000233903,Z83851.1
T_naive,ENSG00000100243,CYB5R3
T_naive,ENSG00000100304,TTLL12
T_naive,ENSG00000241990,PRR34-AS1
T_naive,ENSG00000184164,CRELD2
T_naive,ENSG00000128165,ADM2
T_naive,ENSG00000155307,SAMSN1
T_naive,ENSG00000154719,MRPL39
T_naive,ENSG00000156239,N6AMT1
T_naive,ENSG00000156253,RWDD2B
T_naive,ENSG00000142166,IFNAR1
T_naive,ENSG00000241837,ATP5PO
T_naive,ENSG00000159228,CBR1
T_naive,ENSG00000185437,SH3BGR
T_naive,ENSG00000173276,ZBTB21
T_naive,ENSG00000237232,ZNF295-AS1
T_naive,ENSG00000160214,RRP1
T_naive,ENSG00000160256,FAM207A
T_naive,ENSG00000276529,AP001505.1
T_naive,ENSG00000197381,ADARB1
T_naive,ENSG00000160294,MCM3AP
T_naive,ENSG00000188976,NOC2L
T_naive,ENSG00000186891,TNFRSF18
T_naive,ENSG00000008128,CDK11A
T_naive,ENSG00000178821,TMEM52
T_naive,ENSG00000067606,PRKCZ
T_naive,ENSG00000162585,FAAP20
T_naive,ENSG00000158109,TPRG1L
T_naive,ENSG00000116213,WRAP73
T_naive,ENSG00000130764,LRRC47
T_naive,ENSG00000116198,CEP104
T_naive,ENSG00000069424,KCNAB2
T_naive,ENSG00000215788,TNFRSF25
T_naive,ENSG00000230679,ENO1-AS1
T_naive,ENSG00000188807,TMEM201
T_naive,ENSG00000162441,LZIC
T_naive,ENSG00000173614,NMNAT1
T_naive,ENSG00000054523,KIF1B
T_naive,ENSG00000175279,CENPS
T_naive,ENSG00000132906,CASP9
T_naive,ENSG00000058453,CROCC
T_naive,ENSG00000053372,MRTO4
T_naive,ENSG00000053371,AKR7A2
T_naive,ENSG00000077549,CAPZB
T_naive,ENSG00000162542,TMCO4
T_naive,ENSG00000090432,MUL1
T_naive,ENSG00000117298,ECE1
T_naive,ENSG00000070831,CDC42
T_naive,ENSG00000117602,RCAN3
T_naive,ENSG00000169504,CLIC4
T_naive,ENSG00000182749,PAQR7
T_naive,ENSG00000198746,GPATCH3
T_naive,ENSG00000090273,NUDC
T_naive,ENSG00000117748,RPA2
T_naive,ENSG00000120656,TAF12
T_naive,ENSG00000162419,GMEB1
T_naive,ENSG00000116353,MECR
T_naive,ENSG00000162517,PEF1
T_naive,ENSG00000175130,MARCKSL1
T_naive,ENSG00000162521,RBBP4
T_naive,ENSG00000162520,SYNC
T_naive,ENSG00000134686,PHC2
T_naive,ENSG00000163866,SMIM12
T_naive,ENSG00000092853,CLSPN
T_naive,ENSG00000116871,MAP7D1
T_naive,ENSG00000116898,MRPS15
T_naive,ENSG00000233621,LINC01137
T_naive,ENSG00000163877,SNIP1
T_naive,ENSG00000131238,PPT1
T_naive,ENSG00000117010,ZNF684
T_naive,ENSG00000177181,RIMKLA
T_naive,ENSG00000177868,SVBP
T_naive,ENSG00000117394,SLC2A1
T_naive,ENSG00000198198,SZT2
T_naive,ENSG00000178922,HYI
T_naive,ENSG00000236200,KDM4A-AS1
T_naive,ENSG00000126091,ST3GAL3
T_naive,ENSG00000142945,KIF2C
T_naive,ENSG00000070759,TESK2
T_naive,ENSG00000159596,TMEM69
T_naive,ENSG00000086015,MAST2
T_naive,ENSG00000085999,RAD54L
T_naive,ENSG00000117859,OSBPL9
T_naive,ENSG00000078618,NRDC
T_naive,ENSG00000134717,BTF3L4
T_naive,ENSG00000116157,GPX7
T_naive,ENSG00000182183,SHISAL2A
T_naive,ENSG00000162377,COA7
T_naive,ENSG00000162378,ZYG11B
T_naive,ENSG00000121310,ECHDC2
T_naive,ENSG00000162384,C1orf123
T_naive,ENSG00000116205,TCEANC2
T_naive,ENSG00000157216,SSBP3
T_naive,ENSG00000162396,PARS2
T_naive,ENSG00000134709,HOOK1
T_naive,ENSG00000203965,EFCAB7
T_naive,ENSG00000079739,PGM1
T_naive,ENSG00000198160,MIER1
T_naive,ENSG00000132485,ZRANB2
T_naive,ENSG00000142892,PIGK
T_naive,ENSG00000162616,DNAJB4
T_naive,ENSG00000142867,BCL10
T_naive,ENSG00000183291,SELENOF
T_naive,ENSG00000162645,GBP2
T_naive,ENSG00000162654,GBP4
T_naive,ENSG00000171492,LRRC8D
T_naive,ENSG00000162664,ZNF326
T_naive,ENSG00000097046,CDC7
T_naive,ENSG00000162676,GFI1
T_naive,ENSG00000067208,EVI5
T_naive,ENSG00000122483,CCDC18
T_naive,ENSG00000137992,DBT
T_naive,ENSG00000225938,AL109741.1
T_naive,ENSG00000134215,VAV3
T_naive,ENSG00000116266,STXBP3
T_naive,ENSG00000197780,TAF13
T_naive,ENSG00000162650,ATXN7L2
T_naive,ENSG00000168765,GSTM4
T_naive,ENSG00000168710,AHCYL1
T_naive,ENSG00000162777,DENND2D
T_naive,ENSG00000155363,MOV10
T_naive,ENSG00000226419,SLC16A1-AS1
T_naive,ENSG00000116824,CD2
T_naive,ENSG00000134247,PTGFRN
T_naive,ENSG00000116874,WARS2
T_naive,ENSG00000237343,AC246785.3
T_naive,ENSG00000131778,CHD1L
T_naive,ENSG00000264207,AC239868.2
T_naive,ENSG00000143401,ANP32E
T_naive,ENSG00000143384,MCL1
T_naive,ENSG00000143420,ENSA
T_naive,ENSG00000143437,ARNT
T_naive,ENSG00000143418,CERS2
T_naive,ENSG00000143442,POGZ
T_naive,ENSG00000143450,OAZ3
T_naive,ENSG00000189171,S100A13
T_naive,ENSG00000198837,DENND4B
T_naive,ENSG00000271380,AL451085.2
T_naive,ENSG00000160691,SHC1
T_naive,ENSG00000125459,MSTO1
T_naive,ENSG00000143622,RIT1
T_naive,ENSG00000160803,UBQLN4
T_naive,ENSG00000143319,ISG20L2
T_naive,ENSG00000143314,MRPL24
T_naive,ENSG00000143294,PRCC
T_naive,ENSG00000163565,IFI16
T_naive,ENSG00000132716,DCAF8
T_naive,ENSG00000026751,SLAMF7
T_naive,ENSG00000158769,F11R
T_naive,ENSG00000143256,PFDN2
T_naive,ENSG00000158864,NDUFS2
T_naive,ENSG00000158869,FCER1G
T_naive,ENSG00000152332,UHMK1
T_naive,ENSG00000143228,NUF2
T_naive,ENSG00000143162,CREG1
T_naive,ENSG00000197965,MPZL1
T_naive,ENSG00000143153,ATP1B1
T_naive,ENSG00000198734,F5
T_naive,ENSG00000120334,CENPL
T_naive,ENSG00000120333,MRPS14
T_naive,ENSG00000186283,TOR3A
T_naive,ENSG00000143322,ABL2
T_naive,ENSG00000057252,SOAT1
T_naive,ENSG00000116260,QSOX1
T_naive,ENSG00000162783,IER5
T_naive,ENSG00000116406,EDEM3
T_naive,ENSG00000116679,IVNS1ABP
T_naive,ENSG00000231767,AL136454.1
T_naive,ENSG00000134371,CDC73
T_naive,ENSG00000077157,PPP1R12B
T_naive,ENSG00000174514,MFSD4A
T_naive,ENSG00000263528,IKBKE
T_naive,ENSG00000123684,LPGAT1
T_naive,ENSG00000066027,PPP2R5A
T_naive,ENSG00000143499,SMYD2
T_naive,ENSG00000092978,GPATCH2
T_naive,ENSG00000067533,RRP15
T_naive,ENSG00000143353,LYPLAL1
T_naive,ENSG00000143756,FBXO28
T_naive,ENSG00000143753,DEGS1
T_naive,ENSG00000163041,H3F3A
T_naive,ENSG00000182827,ACBD3
T_naive,ENSG00000143801,PSEN2
T_naive,ENSG00000143793,C1orf35
T_naive,ENSG00000181218,HIST3H2A
T_naive,ENSG00000168118,RAB4A
T_naive,ENSG00000154429,CCSAP
T_naive,ENSG00000135763,URB2
T_naive,ENSG00000212916,MAP10
T_naive,ENSG00000183780,SLC35F3
T_naive,ENSG00000116977,LGALS8
T_naive,ENSG00000233355,CHRM3-AS2
T_naive,ENSG00000035687,ADSS
T_naive,ENSG00000121644,DESI2
T_naive,ENSG00000277462,ZNF670
T_naive,ENSG00000188295,ZNF669
T_naive,ENSG00000171853,TRAPPC12
T_naive,ENSG00000182551,ADI1
T_naive,ENSG00000235078,AC231981.1
T_naive,ENSG00000134308,YWHAQ
T_naive,ENSG00000115750,TAF1B
T_naive,ENSG00000115761,NOL10
T_naive,ENSG00000162976,PQLC3
T_naive,ENSG00000118961,LDAH
T_naive,ENSG00000163026,WDCP
T_naive,ENSG00000084676,NCOA1
T_naive,ENSG00000184924,PTRHD1
T_naive,ENSG00000138031,ADCY3
T_naive,ENSG00000138028,CGREF1
T_naive,ENSG00000234072,AC074117.1
T_naive,ENSG00000115241,PPM1G
T_naive,ENSG00000163798,SLC4A1AP
T_naive,ENSG00000243147,MRPL33
T_naive,ENSG00000171174,RBKS
T_naive,ENSG00000213626,LBH
T_naive,ENSG00000162961,DPY30
T_naive,ENSG00000272716,AL121658.1
T_naive,ENSG00000018699,TTC27
T_naive,ENSG00000115808,STRN
T_naive,ENSG00000003509,NDUFAF7
T_naive,ENSG00000115828,QPCT
T_naive,ENSG00000138061,CYP1B1
T_naive,ENSG00000119787,ATL2
T_naive,ENSG00000152147,GEMIN6
T_naive,ENSG00000068784,SRBD1
T_naive,ENSG00000180398,MCFD2
T_naive,ENSG00000095002,MSH2
T_naive,ENSG00000068912,ERLEC1
T_naive,ENSG00000115310,RTN4
T_naive,ENSG00000143947,RPS27A
T_naive,ENSG00000028116,VRK2
T_naive,ENSG00000270820,AC016727.1
T_naive,ENSG00000082898,XPO1
T_naive,ENSG00000170264,FAM161A
T_naive,ENSG00000014641,MDH1
T_naive,ENSG00000169764,UGP2
T_naive,ENSG00000143971,ETAA1
T_naive,ENSG00000197223,C1D
